result_id,date,experiment_name,status,backbone,model_size,task,dataset,reference_policy,reward_type,target_type,probe_type,feature_type,candidate_or_state_level,layer,timestep,horizon,K,n_documents,n_problems,n_states,n_candidates,n_examples,metric,baseline_value,hidden_value,delta,ci_low,ci_high,p_value,statistical_method,seeds_or_folds,positive_or_negative,headline_candidate,source_path,source_key,notes
REGISTRY_0662,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2_bilinear_best,hg,candidate within state,11,,,,,,,,,within_r2,,0.5969759505919907,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 662,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0663,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2_bilinear_r1,hg,candidate within state,11,,,,,,,,,within_r2,,0.6185963599738311,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 663,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0664,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_kron_d16,hg,candidate within state,11,,,,,,,,,within_r2,,0.6546146827192294,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 664,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0665,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_kroneOnly_d16,hg,candidate within state,11,,,,,,,,,within_r2,,0.6477658849170558,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 665,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0666,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_additive_d16,hg,candidate within state,11,,,,,,,,,within_r2,,0.657152970341472,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 666,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0667,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_kron_wc_d16,hg,candidate within state,11,,,,,,,,,within_r2,,0.6360506056654756,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 667,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0668,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_additive_wc_d16,hg,candidate within state,11,,,,,,,,,within_r2,,0.6356143720032147,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 668,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0669,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_kron_d32,hg,candidate within state,11,,,,,,,,,within_r2,,0.6504926370393818,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 669,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0670,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_kroneOnly_d32,hg,candidate within state,11,,,,,,,,,within_r2,,0.6482059383699357,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 670,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0671,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_additive_d32,hg,candidate within state,11,,,,,,,,,within_r2,,0.6589148728239491,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 671,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0672,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_kron_wc_d32,hg,candidate within state,11,,,,,,,,,within_r2,,0.6347139073185778,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 672,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0673,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P2k_additive_wc_d32,hg,candidate within state,11,,,,,,,,,within_r2,,0.6373865010004628,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 673,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0674,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P3_film,hg,candidate within state,11,,,,,,,,,within_r2,,0.5787239547958658,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 674,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0675,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P4_relmlp_w128,hg,candidate within state,11,,,,,,,,,within_r2,,0.5874055779065277,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 675,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0676,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P4_relmlp_w512,hg,candidate within state,11,,,,,,,,,within_r2,,0.5957111795703199,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 676,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0677,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P4_cheaponly_mlp,hg,candidate within state,11,,,,,,,,,within_r2,,0.6512807265227789,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 677,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0678,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P5_rff_g0.1,hg,candidate within state,11,,,,,,,,,within_r2,,0.6356695653243274,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 678,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0679,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P5_rff_cheaponly_g0.1,hg,candidate within state,11,,,,,,,,,within_r2,,0.6492851277158993,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 679,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0680,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P5_rff_g1,hg,candidate within state,11,,,,,,,,,within_r2,,0.5981520928180071,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 680,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0681,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P5_rff_cheaponly_g1,hg,candidate within state,11,,,,,,,,,within_r2,,0.6464774379983027,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 681,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0682,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P5_rff_g10,hg,candidate within state,11,,,,,,,,,within_r2,,0.0018103695702554878,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 682,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0683,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P5_rff_cheaponly_g10,hg,candidate within state,11,,,,,,,,,within_r2,,0.5854472662659163,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 683,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0684,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P5_poly2,hg,candidate within state,11,,,,,,,,,within_r2,,0.630811544092571,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 684,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0685,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P5_poly2_cheaponly,hg,candidate within state,11,,,,,,,,,within_r2,,0.644147981977663,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 685,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0686,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P6_boost,hg,candidate within state,11,,,,,,,,,within_r2,,0.6621840656263153,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 686,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0687,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P6_boost_cheaponly,hg,candidate within state,11,,,,,,,,,within_r2,,0.6434488146729129,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 687,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0688,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P7k_pair_kron_d32,hg,candidate within state,11,,,,,,,,,within_r2,,0.16891298857486203,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 688,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0689,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P7k_pair_hi_d32,hg,candidate within state,11,,,,,,,,,within_r2,,0.23961839142423602,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 689,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0690,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P7_pair_hi,hg,candidate within state,11,,,,,,,,,within_r2,,0.2711676343588383,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 690,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0691,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P7_pair_hi_x_hg,hg,candidate within state,11,,,,,,,,,within_r2,,0.26352414844135996,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 691,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0692,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P8_ranknet_cand,hg,candidate within state,11,,,,,,,,,within_r2,,0.2973334168633366,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 692,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0693,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P8_ranknet_cand_state,hg,candidate within state,11,,,,,,,,,within_r2,,0.28106545454815623,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 693,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0694,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P8_ranknet_cheap,hg,candidate within state,11,,,,,,,,,within_r2,,0.6034014696641373,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 694,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0695,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P8_ranknet_cheap_hidden,hg,candidate within state,11,,,,,,,,,within_r2,,0.5344494306534158,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 695,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0696,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P9_list_hidden,hg,candidate within state,11,,,,,,,,,within_r2,,0.5270978813980582,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 696,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0697,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P9_list_cheap,hg,candidate within state,11,,,,,,,,,within_r2,,0.6478494400835899,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 697,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0698,2026-08-31,R1_exploratory,R1_exploratory,SEDD_anc,169.6M,OpenWebText continuations,OpenWebText,SEDD_anc,A_pertok,A_pertok,P13_pls,hg,candidate within state,11,,,,,,,,,within_r2,,0.3468347402821118,,,,,,,positive,no,rescue_audit/results/R1deep_SEDD_anc_A_pertok_L11.json,registry row 698,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0699,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D1_frozen_transfer:cheap,hg,candidate within state,6,,,,,,,,,within_r2,,0.5166664630030042,,,,,,,positive,no,rescue_audit/results/,registry row 699,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0700,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D1_frozen_transfer:additive_pca,hg,candidate within state,6,,,,,,,,,within_r2,,0.5398530555373857,,,,,,,positive,no,rescue_audit/results/,registry row 700,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0701,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D1_frozen_transfer:kron_pca,hg,candidate within state,6,,,,,,,,,within_r2,,0.5265129126660841,,,,,,,positive,no,rescue_audit/results/,registry row 701,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0702,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D1_frozen_transfer:cheap+H,hg,candidate within state,6,,,,,,,,,within_r2,,0.5403668376558988,,,,,,,positive,no,rescue_audit/results/,registry row 702,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0703,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D1_frozen_transfer:rank_cheap,hg,candidate within state,6,,,,,,,,,within_r2,,0.496970624544003,,,,,,,positive,no,rescue_audit/results/,registry row 703,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0704,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D1_frozen_transfer:bilinear,hg,candidate within state,6,,,,,,,,,within_r2,,0.5247873472152329,,,,,,,positive,no,rescue_audit/results/,registry row 704,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0705,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D2_refit:cheap,hg,candidate within state,6,,,,,,,,,within_r2,,0.45021089982627904,,,,,,,positive,no,rescue_audit/results/,registry row 705,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0706,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D2_refit:additive_pca,hg,candidate within state,6,,,,,,,,,within_r2,,0.4740389693889172,,,,,,,positive,no,rescue_audit/results/,registry row 706,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0707,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D2_refit:kron_pca,hg,candidate within state,6,,,,,,,,,within_r2,,0.4578189028141033,,,,,,,positive,no,rescue_audit/results/,registry row 707,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0708,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D2_refit:cheap+H,hg,candidate within state,6,,,,,,,,,within_r2,,0.4729973175702784,,,,,,,positive,no,rescue_audit/results/,registry row 708,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0709,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D2_refit:rank_cheap,hg,candidate within state,6,,,,,,,,,within_r2,,0.4351816032122273,,,,,,,positive,no,rescue_audit/results/,registry row 709,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_0710,2026-08-31,confirmatory,confirmatory,FRESH_MDLM_anc,169.6M,OpenWebText continuations,OpenWebText,FRESH_MDLM_anc,A_pertok,A_pertok,D2_refit:bilinear,hg,candidate within state,6,,,,,,,,,within_r2,,0.46059082084587444,,,,,,,positive,no,rescue_audit/results/,registry row 710,Registry inventory entry; exploratory unless promoted by a curated master-table row.
